uri,album,artist_uri,artist,track,url,popularity,added_at,release_date,release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,genre score,Liked
spotify:track:5llRaTg4CP4WDvR2tyl2cd,Somebody Who,0X0TajZO1RmY3D8u1JymYq,Au Revoir Simone,Somebody Who,https://open.spotify.com/track/5llRaTg4CP4WDvR2tyl2cd,15,2020-03-09T01:50:43Z,2013-08-05,2013,0.612,0.752,1,-5.665,0,0.0327,0.0289,0.689,0.136,0.622,105.986,audio_features,5llRaTg4CP4WDvR2tyl2cd,https://api.spotify.com/v1/tracks/5llRaTg4CP4WDvR2tyl2cd,https://api.spotify.com/v1/audio-analysis/5llRaTg4CP4WDvR2tyl2cd,208253,4,10.0,1
spotify:track:4uVjbl6daCwjhDur7qLddu,"No Pads, No Helmets...Just Balls (15th Anniversary Tour Edition)",2p4FqHnazRucYQHyDCdBrJ,Simple Plan,I'd Do Anything,https://open.spotify.com/track/4uVjbl6daCwjhDur7qLddu,62,2020-04-01T14:06:23Z,2018-04-06,2018,0.395,0.917,8,-6.86,1,0.133,0.00143,0.0,0.261,0.563,169.088,audio_features,4uVjbl6daCwjhDur7qLddu,https://api.spotify.com/v1/tracks/4uVjbl6daCwjhDur7qLddu,https://api.spotify.com/v1/audio-analysis/4uVjbl6daCwjhDur7qLddu,197640,4,10.0,1
spotify:track:3720k9XGitS6jDcBi1muK7,Music for Touching,4td6MWXdOpg7Cnfrus0klp,Cookies,Go Back,https://open.spotify.com/track/3720k9XGitS6jDcBi1muK7,33,2019-11-06T21:10:19Z,2014-09-09,2014,0.77,0.667,6,-7.252,1,0.0337,0.13,0.002,0.109,0.604,98.987,audio_features,3720k9XGitS6jDcBi1muK7,https://api.spotify.com/v1/tracks/3720k9XGitS6jDcBi1muK7,https://api.spotify.com/v1/audio-analysis/3720k9XGitS6jDcBi1muK7,247960,4,10.0,1
spotify:track:6bxxpIZtjWAOtIlUywj1NC,Jackson's Big Sky,4R2xkQL6chRRTgUQ1Xgaf1,Great Caesar,Hey Mama,https://open.spotify.com/track/6bxxpIZtjWAOtIlUywj1NC,15,2020-02-18T04:00:09Z,2016-03-25,2016,0.746,0.427,11,-6.459,1,0.0329,0.358,2.12e-06,0.129,0.421,81.976,audio_features,6bxxpIZtjWAOtIlUywj1NC,https://api.spotify.com/v1/tracks/6bxxpIZtjWAOtIlUywj1NC,https://api.spotify.com/v1/audio-analysis/6bxxpIZtjWAOtIlUywj1NC,193387,4,10.0,1
spotify:track:1oTo3ijRbaDAtrjJrGAPSw,blink-182,6FBDaR13swtiWwGhX1WQsP,blink-182,I Miss You,https://open.spotify.com/track/1oTo3ijRbaDAtrjJrGAPSw,71,2020-04-02T13:24:34Z,2003-01-01,2003,0.664,0.781,11,-6.547,1,0.0339,0.00103,5.33e-06,0.0867,0.593,110.0,audio_features,1oTo3ijRbaDAtrjJrGAPSw,https://api.spotify.com/v1/tracks/1oTo3ijRbaDAtrjJrGAPSw,https://api.spotify.com/v1/audio-analysis/1oTo3ijRbaDAtrjJrGAPSw,227240,4,10.0,1
spotify:track:7ffwRz8lZyDOE4Vj58Lo72,Marc Anthony,4wLXwxDeWQ8mtUIRPxGiD6,Marc Anthony,I Need to Know,https://open.spotify.com/track/7ffwRz8lZyDOE4Vj58Lo72,58,2020-04-08T15:25:29Z,1999-09-28,1999,0.813,0.949,3,-2.563,0,0.0336,0.486,9.75e-06,0.112,0.792,115.061,audio_features,7ffwRz8lZyDOE4Vj58Lo72,https://api.spotify.com/v1/tracks/7ffwRz8lZyDOE4Vj58Lo72,https://api.spotify.com/v1/audio-analysis/7ffwRz8lZyDOE4Vj58Lo72,227707,4,10.0,1
spotify:track:4ymHy4hzJ09WxvvT7p0Azy,The Return Of Art Pepper,3GpMtIOC5ZLvMBMI7IxPvA,Art Pepper,You Go To My Head,https://open.spotify.com/track/4ymHy4hzJ09WxvvT7p0Azy,52,2020-05-25T20:58:34Z,1988-01-01,1988,0.575,0.0935,3,-15.906,1,0.0858,0.978,0.452,0.109,0.301,65.23,audio_features,4ymHy4hzJ09WxvvT7p0Azy,https://api.spotify.com/v1/tracks/4ymHy4hzJ09WxvvT7p0Azy,https://api.spotify.com/v1/audio-analysis/4ymHy4hzJ09WxvvT7p0Azy,258040,4,9.0,1
spotify:track:0D7L4pBEGv8ni1cRfaTdMJ,Shaun White Snowboarding: Official Soundtrack,4apX9tIeHb85yPyy4F6FJG,Various Artists,Play That Funky Music,https://open.spotify.com/track/0D7L4pBEGv8ni1cRfaTdMJ,56,2020-03-12T13:07:49Z,2008-11-18,2008,0.822,0.87,9,-6.257,1,0.0592,0.124,0.0,0.045,0.901,109.174,audio_features,0D7L4pBEGv8ni1cRfaTdMJ,https://api.spotify.com/v1/tracks/0D7L4pBEGv8ni1cRfaTdMJ,https://api.spotify.com/v1/audio-analysis/0D7L4pBEGv8ni1cRfaTdMJ,301800,4,9.0,1
spotify:track:6rPO02ozF3bM7NnOV4h6s2,Despacito Feat. Justin Bieber (Remix),4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,Despacito - Remix,https://open.spotify.com/track/6rPO02ozF3bM7NnOV4h6s2,74,2020-03-12T13:08:05Z,2017-04-17,2017,0.653,0.816,2,-4.353,1,0.167,0.228,0.0,0.0967,0.816,178.085,audio_features,6rPO02ozF3bM7NnOV4h6s2,https://api.spotify.com/v1/tracks/6rPO02ozF3bM7NnOV4h6s2,https://api.spotify.com/v1/audio-analysis/6rPO02ozF3bM7NnOV4h6s2,228827,4,9.0,1
spotify:track:2UsREIjT72ZEZnhdvpyg7R,Midnight Snack,4DMSJzGjw2SMkKAT5EEE5u,HOMESHAKE,Give It to Me,https://open.spotify.com/track/2UsREIjT72ZEZnhdvpyg7R,59,2020-02-18T04:00:01Z,2015-09-18,2015,0.529,0.644,5,-7.383,1,0.069,0.18,0.188,0.493,0.0682,57.107,audio_features,2UsREIjT72ZEZnhdvpyg7R,https://api.spotify.com/v1/tracks/2UsREIjT72ZEZnhdvpyg7R,https://api.spotify.com/v1/audio-analysis/2UsREIjT72ZEZnhdvpyg7R,188971,4,9.0,1
spotify:track:6HqWcIutC3Bwk6awM1jnGP,Lonerism,5INjqkS1o8h1imAzPqGZBb,Tame Impala,Elephant,https://open.spotify.com/track/6HqWcIutC3Bwk6awM1jnGP,0,2020-03-09T02:05:11Z,2012-01-01,2012,0.594,0.555,9,-6.689,0,0.0377,0.541,0.151,0.286,0.52,123.069,audio_features,6HqWcIutC3Bwk6awM1jnGP,https://api.spotify.com/v1/tracks/6HqWcIutC3Bwk6awM1jnGP,https://api.spotify.com/v1/audio-analysis/6HqWcIutC3Bwk6awM1jnGP,211227,4,8.0,1
spotify:track:2drEUEg0TYQR6dDEHkpuPE,Patience,5INjqkS1o8h1imAzPqGZBb,Tame Impala,Patience,https://open.spotify.com/track/2drEUEg0TYQR6dDEHkpuPE,66,2020-07-21T17:30:55Z,2019-03-22,2019,0.546,0.859,1,-5.966,1,0.0306,0.00223,0.000947,0.0529,0.645,99.965,audio_features,2drEUEg0TYQR6dDEHkpuPE,https://api.spotify.com/v1/tracks/2drEUEg0TYQR6dDEHkpuPE,https://api.spotify.com/v1/audio-analysis/2drEUEg0TYQR6dDEHkpuPE,292267,4,8.0,1
spotify:track:3eoNUm0LU9hATVVi9w4fM6,Lost In Yesterday,5INjqkS1o8h1imAzPqGZBb,Tame Impala,Lost In Yesterday,https://open.spotify.com/track/3eoNUm0LU9hATVVi9w4fM6,10,2020-06-13T20:56:49Z,2020-01-08,2020,0.569,0.84,1,-4.123,1,0.118,0.0295,0.000118,0.0995,0.749,183.059,audio_features,3eoNUm0LU9hATVVi9w4fM6,https://api.spotify.com/v1/tracks/3eoNUm0LU9hATVVi9w4fM6,https://api.spotify.com/v1/audio-analysis/3eoNUm0LU9hATVVi9w4fM6,249587,3,8.0,1
spotify:track:1tcPLYqKYs0QIhj1wxHbjs,Omaha (Deluxe),0SP0jz4htYhpiCuNEvKr0l,Falls,Don't Ask,https://open.spotify.com/track/1tcPLYqKYs0QIhj1wxHbjs,9,2020-02-18T04:00:09Z,2015-10-02,2015,0.406,0.307,2,-7.328,1,0.0319,0.917,0.000367,0.111,0.21,72.477,audio_features,1tcPLYqKYs0QIhj1wxHbjs,https://api.spotify.com/v1/tracks/1tcPLYqKYs0QIhj1wxHbjs,https://api.spotify.com/v1/audio-analysis/1tcPLYqKYs0QIhj1wxHbjs,241907,4,8.0,1
spotify:track:09b4z1eaxWhJ8D1iVWbX4A,Where Are My Friends?,1gUi2utSbJLNPddYENJAp4,Abhi The Nomad,Floors,https://open.spotify.com/track/09b4z1eaxWhJ8D1iVWbX4A,0,2019-11-06T19:51:39Z,2015-10-14,2015,0.613,0.857,2,-7.003,1,0.0476,0.513,0.00105,0.268,0.32,131.962,audio_features,09b4z1eaxWhJ8D1iVWbX4A,https://api.spotify.com/v1/tracks/09b4z1eaxWhJ8D1iVWbX4A,https://api.spotify.com/v1/audio-analysis/09b4z1eaxWhJ8D1iVWbX4A,210341,4,6.0,1
spotify:track:0vADPIaJHGwnWFvSgrM123,Pom Pom: The Essential Cibo Matto,2te8VJxgUxcElC8Uq6eJs6,Cibo Matto,King of Silence - Dan the Automator Remix; 2006 Remaster,https://open.spotify.com/track/0vADPIaJHGwnWFvSgrM123,37,2020-07-14T22:07:58Z,2007-03-20,2007,0.437,0.831,8,-4.784,1,0.0586,0.00502,0.457,0.195,0.377,167.79,audio_features,0vADPIaJHGwnWFvSgrM123,https://api.spotify.com/v1/tracks/0vADPIaJHGwnWFvSgrM123,https://api.spotify.com/v1/audio-analysis/0vADPIaJHGwnWFvSgrM123,300093,4,6.0,1
spotify:track:3syzBSEmedezNMaO9DVrDH,Voyage,6go0iwCisHtnyywarV5OEZ,De Lux,Brighter End of Dark,https://open.spotify.com/track/3syzBSEmedezNMaO9DVrDH,17,2020-07-30T18:01:02Z,2014-04-07,2014,0.671,0.963,8,-1.499,0,0.0395,0.0913,0.0708,0.102,0.885,120.018,audio_features,3syzBSEmedezNMaO9DVrDH,https://api.spotify.com/v1/tracks/3syzBSEmedezNMaO9DVrDH,https://api.spotify.com/v1/audio-analysis/3syzBSEmedezNMaO9DVrDH,393520,4,5.0,1
spotify:track:0FrC2cP7P20AYUOMjPFr2I,Outlines,3dGzchO8ZLLvTt5CA3BRlN,AM & Shawn Lee,Outlines,https://open.spotify.com/track/0FrC2cP7P20AYUOMjPFr2I,37,2019-11-03T17:45:29Z,2015-06-16,2015,0.708,0.628,9,-8.459,0,0.0437,0.032,0.129,0.0644,0.962,80.372,audio_features,0FrC2cP7P20AYUOMjPFr2I,https://api.spotify.com/v1/tracks/0FrC2cP7P20AYUOMjPFr2I,https://api.spotify.com/v1/audio-analysis/0FrC2cP7P20AYUOMjPFr2I,227100,3,5.0,1
spotify:track:0Wm7OK3IJalak5ReFiTQ8X,Pee Wee Russell in England,61EY7PIU7wT3t3766ZTvqB,Pee Wee Russell,Rose Room,https://open.spotify.com/track/0Wm7OK3IJalak5ReFiTQ8X,0,2020-04-23T20:38:28Z,2006,2006,0.533,0.728,6,-7.092,1,0.115,0.429,0.00834,0.714,0.558,102.026,audio_features,0Wm7OK3IJalak5ReFiTQ8X,https://api.spotify.com/v1/tracks/0Wm7OK3IJalak5ReFiTQ8X,https://api.spotify.com/v1/audio-analysis/0Wm7OK3IJalak5ReFiTQ8X,524680,4,5.0,1
spotify:track:3xKFgnyOtL7p2Y828i16s0,Sanctuary,2I3Pl8SPFNNQMRTEYCLVwZ,Super City ,Artificial Sin,https://open.spotify.com/track/3xKFgnyOtL7p2Y828i16s0,22,2019-12-17T22:35:15Z,2018-09-07,2018,0.705,0.583,5,-5.818,1,0.0301,0.157,0.458,0.185,0.704,100.007,audio_features,3xKFgnyOtL7p2Y828i16s0,https://api.spotify.com/v1/tracks/3xKFgnyOtL7p2Y828i16s0,https://api.spotify.com/v1/audio-analysis/3xKFgnyOtL7p2Y828i16s0,208850,4,4.0,1
spotify:track:1MxBqykvyQKM5I2NGpBq0s,Debutantes & Dealers,31tFvcJUWjclZjXiJ9C67e,Vaudeville Etiquette,Rose & Ivy,https://open.spotify.com/track/1MxBqykvyQKM5I2NGpBq0s,0,2020-02-18T04:00:09Z,2014-04-15,2014,0.302,0.465,9,-11.261,1,0.0308,0.238,9.44e-05,0.141,0.247,168.362,audio_features,1MxBqykvyQKM5I2NGpBq0s,https://api.spotify.com/v1/tracks/1MxBqykvyQKM5I2NGpBq0s,https://api.spotify.com/v1/audio-analysis/1MxBqykvyQKM5I2NGpBq0s,235600,4,4.0,1
spotify:track:5jzc8Kom8RR1r90N9SCZRi,Autoflower,0yCYrNUvVe4VVz7xSZ1xei,Jesse Woods,Smoke Machine,https://open.spotify.com/track/5jzc8Kom8RR1r90N9SCZRi,37,2020-06-29T14:55:17Z,2017-08-25,2017,0.643,0.79,4,-6.643,1,0.024,0.135,0.07,0.149,0.878,99.007,audio_features,5jzc8Kom8RR1r90N9SCZRi,https://api.spotify.com/v1/tracks/5jzc8Kom8RR1r90N9SCZRi,https://api.spotify.com/v1/audio-analysis/5jzc8Kom8RR1r90N9SCZRi,184984,4,4.0,1
spotify:track:3YA509E9ki7a3Ic9cf25Vt,Broken Record,1me05HW5s7TShHra5nN7uE,Alex Ebert,Broken Record,https://open.spotify.com/track/3YA509E9ki7a3Ic9cf25Vt,48,2020-03-09T13:13:44Z,2017-05-05,2017,0.464,0.57,0,-10.274,1,0.04,0.24,0.00121,0.138,0.548,170.556,audio_features,3YA509E9ki7a3Ic9cf25Vt,https://api.spotify.com/v1/tracks/3YA509E9ki7a3Ic9cf25Vt,https://api.spotify.com/v1/audio-analysis/3YA509E9ki7a3Ic9cf25Vt,274801,4,4.0,1
spotify:track:68VwWUSZDmqshd7x32cEzX,Spectrum Suite (Bonus Version) [Remastered],2J3qGaj5UzHvu0fjlLgb8k,Steven Halpern,Rainbow Raga - (Bonus Version) (Remastered),https://open.spotify.com/track/68VwWUSZDmqshd7x32cEzX,2,2020-05-07T19:27:50Z,1975-05-05,1975,0.219,0.00517,1,-27.169,1,0.0437,0.942,0.886,0.121,0.0371,68.216,audio_features,68VwWUSZDmqshd7x32cEzX,https://api.spotify.com/v1/tracks/68VwWUSZDmqshd7x32cEzX,https://api.spotify.com/v1/audio-analysis/68VwWUSZDmqshd7x32cEzX,423080,5,4.0,1
spotify:track:6y6TLb3rwDRxP5I3qK0Py9,Honey Pig,4fFbBXQ3LooiXGHkpX2Xle,Bosley,Just Like You,https://open.spotify.com/track/6y6TLb3rwDRxP5I3qK0Py9,40,2020-02-12T15:59:19Z,2011-07-21,2011,0.699,0.575,0,-9.034,1,0.0449,0.647,0.376,0.0624,0.861,84.114,audio_features,6y6TLb3rwDRxP5I3qK0Py9,https://api.spotify.com/v1/tracks/6y6TLb3rwDRxP5I3qK0Py9,https://api.spotify.com/v1/audio-analysis/6y6TLb3rwDRxP5I3qK0Py9,295079,4,4.0,1
spotify:track:02hI9MoVLnCI02AyqoCTH9,The Thief and The Heartbreaker,1hPgyZ5YatVFXQBhsXKTpq,Alberta Cross,Old Man Chicago,https://open.spotify.com/track/02hI9MoVLnCI02AyqoCTH9,36,2020-07-30T19:54:31Z,2007-01-01,2007,0.295,0.776,7,-3.651,1,0.0349,0.154,0.0,0.309,0.365,135.619,audio_features,02hI9MoVLnCI02AyqoCTH9,https://api.spotify.com/v1/tracks/02hI9MoVLnCI02AyqoCTH9,https://api.spotify.com/v1/audio-analysis/02hI9MoVLnCI02AyqoCTH9,190533,3,4.0,1
spotify:track:2uUCCzxbK2oxUMayYqGhdd,From the Basement,1xVcjJ5YsYOClO2Unt3Rm8,Sunflower Bean,Harvest Moon,https://open.spotify.com/track/2uUCCzxbK2oxUMayYqGhdd,45,2020-03-09T12:55:12Z,2016-09-09,2016,0.531,0.296,2,-12.11,1,0.032,0.621,0.035,0.149,0.282,112.96,audio_features,2uUCCzxbK2oxUMayYqGhdd,https://api.spotify.com/v1/tracks/2uUCCzxbK2oxUMayYqGhdd,https://api.spotify.com/v1/audio-analysis/2uUCCzxbK2oxUMayYqGhdd,230658,4,4.0,1
spotify:track:5LjslTrm5tSh1hZWPvu09C,Woodstock,0px8aDEklzbnJaAtLFebp9,Heather Maloney & Darlingside,No Shortcuts,https://open.spotify.com/track/5LjslTrm5tSh1hZWPvu09C,0,2020-02-18T04:00:09Z,2014-03-11,2014,0.614,0.288,5,-9.255,1,0.0333,0.792,0.0,0.141,0.231,75.49,audio_features,5LjslTrm5tSh1hZWPvu09C,https://api.spotify.com/v1/tracks/5LjslTrm5tSh1hZWPvu09C,https://api.spotify.com/v1/audio-analysis/5LjslTrm5tSh1hZWPvu09C,241440,4,4.0,1
spotify:track:7CvOnbFdnIoXMQ4eFCo5lB,Planet Pop,5wTdspmxzb8V4ZjvDodpBo,A Touch Of Class,Around the World (La La La La La) - Radio Version,https://open.spotify.com/track/7CvOnbFdnIoXMQ4eFCo5lB,64,2020-04-26T20:58:58Z,2000-11-06,2000,0.617,0.977,9,-7.028,0,0.0276,0.153,0.0016,0.133,0.679,131.965,audio_features,7CvOnbFdnIoXMQ4eFCo5lB,https://api.spotify.com/v1/tracks/7CvOnbFdnIoXMQ4eFCo5lB,https://api.spotify.com/v1/audio-analysis/7CvOnbFdnIoXMQ4eFCo5lB,214533,4,3.0,1
spotify:track:69kOkLUCkxIZYexIgSG8rq,Random Access Memories,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers),https://open.spotify.com/track/69kOkLUCkxIZYexIgSG8rq,73,2020-03-12T13:08:12Z,2013-05-17,2013,0.81,0.793,6,-9.404,0,0.0403,0.0378,1.82e-06,0.072,0.863,116.049,audio_features,69kOkLUCkxIZYexIgSG8rq,https://api.spotify.com/v1/tracks/69kOkLUCkxIZYexIgSG8rq,https://api.spotify.com/v1/audio-analysis/69kOkLUCkxIZYexIgSG8rq,369627,4,3.0,1
spotify:track:661oUgrM2k6GLZiCfFzskh,Peach Dream,5YJXDPud21d8RrmnHGWNx5,Sniffle Party,All The Snow Is Gone,https://open.spotify.com/track/661oUgrM2k6GLZiCfFzskh,41,2020-03-30T21:08:09Z,2016-05-06,2016,0.618,0.497,2,-6.818,1,0.191,0.484,0.27,0.166,0.305,84.082,audio_features,661oUgrM2k6GLZiCfFzskh,https://api.spotify.com/v1/tracks/661oUgrM2k6GLZiCfFzskh,https://api.spotify.com/v1/audio-analysis/661oUgrM2k6GLZiCfFzskh,214361,4,3.0,1
spotify:track:36c4JohayB9qd64eidQMBi,Random Access Memories,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,Doin' it Right (feat. Panda Bear),https://open.spotify.com/track/36c4JohayB9qd64eidQMBi,65,2020-03-09T11:05:24Z,2013-05-17,2013,0.804,0.451,6,-8.207,1,0.0949,0.388,2.17e-05,0.0924,0.19,178.061,audio_features,36c4JohayB9qd64eidQMBi,https://api.spotify.com/v1/tracks/36c4JohayB9qd64eidQMBi,https://api.spotify.com/v1/audio-analysis/36c4JohayB9qd64eidQMBi,251293,4,3.0,1
spotify:track:4fnRr6vZwvxW1ycJQ9TVYH,I Don't Know What I'm Doing,13yy1c4aDXIWu2zfvtvGLn,Brad Sucks,Making Me Nervous,https://open.spotify.com/track/4fnRr6vZwvxW1ycJQ9TVYH,44,2020-03-12T22:17:11Z,2003-08-26,2003,0.766,0.591,0,-9.169,0,0.0672,0.0801,0.0166,0.335,0.806,120.017,audio_features,4fnRr6vZwvxW1ycJQ9TVYH,https://api.spotify.com/v1/tracks/4fnRr6vZwvxW1ycJQ9TVYH,https://api.spotify.com/v1/audio-analysis/4fnRr6vZwvxW1ycJQ9TVYH,159240,4,3.0,1
spotify:track:0eGWKb3AFCQGPzEzrHK9HW,Emo Diaries - Chapter Two - A Million Miles Away,4wlNIqMnqGY8g2lcFTkzsY,Various Artists,Holly Park,https://open.spotify.com/track/0eGWKb3AFCQGPzEzrHK9HW,5,2020-04-06T15:28:54Z,2004-08-30,2004,0.244,0.67,6,-5.924,1,0.0286,0.000685,0.00274,0.109,0.502,170.654,audio_features,0eGWKb3AFCQGPzEzrHK9HW,https://api.spotify.com/v1/tracks/0eGWKb3AFCQGPzEzrHK9HW,https://api.spotify.com/v1/audio-analysis/0eGWKb3AFCQGPzEzrHK9HW,331467,3,3.0,1
spotify:track:7e6XTWxfBbFuayYD84olGq,Slow Light,5SxW5qi5l3VJnO0qzsI8Rs,Findlay Brown,Run Home,https://open.spotify.com/track/7e6XTWxfBbFuayYD84olGq,21,2020-02-18T04:00:09Z,2015-09-04,2015,0.382,0.271,11,-14.874,1,0.028,0.781,0.066,0.12,0.105,98.342,audio_features,7e6XTWxfBbFuayYD84olGq,https://api.spotify.com/v1/tracks/7e6XTWxfBbFuayYD84olGq,https://api.spotify.com/v1/audio-analysis/7e6XTWxfBbFuayYD84olGq,296307,4,3.0,1
spotify:track:47PWj5ObjnAcYi9VMAdrQo,Brasstronaut,42Cxt8vXx98Cvdj85iGzTW,Brasstronaut,Hawk,https://open.spotify.com/track/47PWj5ObjnAcYi9VMAdrQo,37,2020-07-06T19:12:29Z,2016-11-11,2016,0.674,0.593,0,-11.489,1,0.0356,0.0163,0.838,0.103,0.361,125.977,audio_features,47PWj5ObjnAcYi9VMAdrQo,https://api.spotify.com/v1/tracks/47PWj5ObjnAcYi9VMAdrQo,https://api.spotify.com/v1/audio-analysis/47PWj5ObjnAcYi9VMAdrQo,257178,4,3.0,1
spotify:track:6QWpolEawxnSNfYOmYFG0M,Ten$ion,6urkHDoIVO1WO8vNIwcJmM,Die Antwoord,I Fink U Freeky,https://open.spotify.com/track/6QWpolEawxnSNfYOmYFG0M,62,2020-06-11T01:28:01Z,2012-01-31,2012,0.844,0.751,6,-6.5,1,0.223,0.0292,1.71e-05,0.499,0.514,129.985,audio_features,6QWpolEawxnSNfYOmYFG0M,https://api.spotify.com/v1/tracks/6QWpolEawxnSNfYOmYFG0M,https://api.spotify.com/v1/audio-analysis/6QWpolEawxnSNfYOmYFG0M,280920,4,3.0,1
spotify:track:0DiWol3AO6WpXZgp0goxAV,Discovery,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,One More Time,https://open.spotify.com/track/0DiWol3AO6WpXZgp0goxAV,76,2019-11-06T02:56:52Z,2001-03-07,2001,0.611,0.697,2,-8.618,1,0.133,0.0193,0.0,0.332,0.476,122.752,audio_features,0DiWol3AO6WpXZgp0goxAV,https://api.spotify.com/v1/tracks/0DiWol3AO6WpXZgp0goxAV,https://api.spotify.com/v1/audio-analysis/0DiWol3AO6WpXZgp0goxAV,320357,4,3.0,1
spotify:track:1LBAyPeZeEy6Q3UqNZoEN1,Playing Old Games,1F6SXx16NcfbanBYeBfWdQ,Erin Rae and the Meanwhiles,Playing Old Games,https://open.spotify.com/track/1LBAyPeZeEy6Q3UqNZoEN1,33,2020-02-18T04:00:09Z,2016-09-16,2016,0.583,0.424,0,-8.274,1,0.0296,0.792,1.97e-05,0.109,0.245,141.625,audio_features,1LBAyPeZeEy6Q3UqNZoEN1,https://api.spotify.com/v1/tracks/1LBAyPeZeEy6Q3UqNZoEN1,https://api.spotify.com/v1/audio-analysis/1LBAyPeZeEy6Q3UqNZoEN1,209880,4,3.0,1
spotify:track:5VNiNarIW6OOx2UvRIQv4C,The 99 Most Essential Pieces of the Romantic Era,2p0UyoPfYfI76PCStuXfOP,Various Artists,"Symphony No. 8 in B Minor, D. 759 ""Unfinished"": I. Allegro moderato",https://open.spotify.com/track/5VNiNarIW6OOx2UvRIQv4C,0,2020-04-06T15:26:07Z,2009-01-13,2009,0.128,0.045,11,-17.723,0,0.0385,0.942,0.894,0.115,0.0395,85.907,audio_features,5VNiNarIW6OOx2UvRIQv4C,https://api.spotify.com/v1/tracks/5VNiNarIW6OOx2UvRIQv4C,https://api.spotify.com/v1/audio-analysis/5VNiNarIW6OOx2UvRIQv4C,687067,4,3.0,1
spotify:track:5kJwePyb1DXdUId90Ug99J,Allen Stone,536osqBGKzeozje8BfcGsa,Allen Stone,Unaware,https://open.spotify.com/track/5kJwePyb1DXdUId90Ug99J,0,2020-02-18T04:00:17Z,2012-01-01,2012,0.519,0.567,11,-8.507,1,0.0491,0.263,0.000144,0.116,0.51,116.967,audio_features,5kJwePyb1DXdUId90Ug99J,https://api.spotify.com/v1/tracks/5kJwePyb1DXdUId90Ug99J,https://api.spotify.com/v1/audio-analysis/5kJwePyb1DXdUId90Ug99J,349493,4,3.0,1
spotify:track:5CMjjywI0eZMixPeqNd75R,Random Access Memories,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),https://open.spotify.com/track/5CMjjywI0eZMixPeqNd75R,71,2019-11-06T02:57:14Z,2013-05-17,2013,0.832,0.659,10,-7.828,0,0.057,0.0839,0.00114,0.0753,0.674,100.163,audio_features,5CMjjywI0eZMixPeqNd75R,https://api.spotify.com/v1/tracks/5CMjjywI0eZMixPeqNd75R,https://api.spotify.com/v1/audio-analysis/5CMjjywI0eZMixPeqNd75R,353893,4,3.0,1
spotify:track:5F3t5WgLyBX2W7un8IXiLD,Atom + Eve,5AoXSiM511L4To0AN5oZVB,Space Jesus,"Hmu (feat. Clay Parnell & Rory ""Sweet Boy"" Dolan)",https://open.spotify.com/track/5F3t5WgLyBX2W7un8IXiLD,57,2018-09-19T13:29:12Z,2014-05-05,2014,0.732,0.726,0,-8.074,1,0.261,0.0574,0.00829,0.382,0.45,172.039,audio_features,5F3t5WgLyBX2W7un8IXiLD,https://api.spotify.com/v1/tracks/5F3t5WgLyBX2W7un8IXiLD,https://api.spotify.com/v1/audio-analysis/5F3t5WgLyBX2W7un8IXiLD,246967,4,2.0,1
spotify:track:5iYoNasLiEiinDUAkyPjyY,Oketo,5JBjc1UhLlvqmifk3WLAFg,Oketo,Like a Child,https://open.spotify.com/track/5iYoNasLiEiinDUAkyPjyY,40,2020-02-18T04:00:17Z,2014-10-05,2014,0.674,0.667,2,-7.385,1,0.0358,0.206,0.0131,0.1,0.78,151.957,audio_features,5iYoNasLiEiinDUAkyPjyY,https://api.spotify.com/v1/tracks/5iYoNasLiEiinDUAkyPjyY,https://api.spotify.com/v1/audio-analysis/5iYoNasLiEiinDUAkyPjyY,347493,4,2.0,1
spotify:track:7uX49tIvr8UYAw8Eii5c6G,Insignificant With You,3YO2a6i2cfdFbgxk2HDfPe,Will Joseph Cook,Message,https://open.spotify.com/track/7uX49tIvr8UYAw8Eii5c6G,26,2020-02-18T04:00:17Z,2015-12-18,2015,0.381,0.525,7,-7.974,1,0.044,0.148,1.36e-05,0.311,0.319,180.174,audio_features,7uX49tIvr8UYAw8Eii5c6G,https://api.spotify.com/v1/tracks/7uX49tIvr8UYAw8Eii5c6G,https://api.spotify.com/v1/audio-analysis/7uX49tIvr8UYAw8Eii5c6G,231859,4,2.0,1
spotify:track:3mQRvIgOpqamWGSkle1a4W,Golden,2OCklJbxEeL54I1EQOlbxW,May Erlewine,J.r. Cash,https://open.spotify.com/track/3mQRvIgOpqamWGSkle1a4W,9,2020-02-18T04:00:17Z,2010-05-13,2010,0.623,0.228,10,-13.494,1,0.038,0.849,0.0173,0.0956,0.22,133.592,audio_features,3mQRvIgOpqamWGSkle1a4W,https://api.spotify.com/v1/tracks/3mQRvIgOpqamWGSkle1a4W,https://api.spotify.com/v1/audio-analysis/3mQRvIgOpqamWGSkle1a4W,248933,4,2.0,1
